t,vx_y0.2500,vx_y0.5000,vx_y0.7500,vx_y1.0000,vx_y1.2500,A_drv,f_drive,H,B0y,rho0,yd_bottom
3.9031019357e+00,-2.2687469946e-03,-2.3314797819e-04,2.7938372568e-03,-1.7227795387e-03,6.3259960587e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9048297372e+00,-2.2432576907e-03,-2.2076278558e-04,2.7719829999e-03,-1.6982285855e-03,6.2710380089e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9065575387e+00,-2.2165727932e-03,-2.0826401536e-04,2.7484880071e-03,-1.6731381156e-03,6.2123285973e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9082853402e+00,-2.1887159829e-03,-1.9567414531e-04,2.7233260800e-03,-1.6475539060e-03,6.1503096099e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9100131417e+00,-2.1597129916e-03,-1.8301762197e-04,2.6964747214e-03,-1.6215213173e-03,6.0853863508e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9117409432e+00,-2.1295911284e-03,-1.7032046849e-04,2.6679153262e-03,-1.5950852301e-03,6.0179278785e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9134687447e+00,-2.0983787837e-03,-1.5760986745e-04,2.6376333361e-03,-1.5682898348e-03,5.9482679107e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9151965462e+00,-2.0661049348e-03,-1.4491373183e-04,2.6056183559e-03,-1.5411780561e-03,5.8767066632e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9169243477e+00,-2.0327986702e-03,-1.3226027499e-04,2.5718642273e-03,-1.5137915939e-03,5.8035135218e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9186521492e+00,-1.9984887516e-03,-1.1967758829e-04,2.5363690608e-03,-1.4861723557e-03,5.7289302895e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9203799507e+00,-1.9632032229e-03,-1.0719323287e-04,2.4991352249e-03,-1.4583623713e-03,5.6531747112e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9221077522e+00,-1.9269690800e-03,-9.4833849240e-05,2.4601692941e-03,-1.4304029317e-03,5.5764439996e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9238355537e+00,-1.8898120036e-03,-8.2624785716e-05,2.4194819586e-03,-1.4023334494e-03,5.4989181414e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9255633553e+00,-1.8517561576e-03,-7.0589743914e-05,2.3770879001e-03,-1.3741903555e-03,5.4207628234e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9272911568e+00,-1.8128240453e-03,-5.8843362502e-05,2.3330056387e-03,-1.3460062103e-03,5.3421318851e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9290189584e+00,-1.7730364190e-03,-4.7403931184e-05,2.2872573560e-03,-1.3178091062e-03,5.2631692555e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9307467599e+00,-1.7324122353e-03,-3.6251691412e-05,2.2398687021e-03,-1.2896223736e-03,5.1840103799e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9324745614e+00,-1.6909686526e-03,-2.5378460904e-05,2.1908685910e-03,-1.2614645577e-03,5.1047831751e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9342023630e+00,-1.6487210686e-03,-1.4784217735e-05,2.1402889908e-03,-1.2333496193e-03,5.0256085706e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9359301645e+00,-1.6056767998e-03,-4.4743379982e-06,2.0881647136e-03,-1.2052873112e-03,4.9466007102e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9376579661e+00,-1.5618297471e-03,5.5425982656e-06,2.0345332084e-03,-1.1772836593e-03,4.8678668854e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9393857676e+00,-1.5171833514e-03,1.5256522447e-05,1.9794343603e-03,-1.1493414773e-03,4.7895072722e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9411135692e+00,-1.4717477402e-03,2.4657197316e-05,1.9229102963e-03,-1.1214608574e-03,4.7116145304e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9428413707e+00,-1.4255374546e-03,3.3735213935e-05,1.8650051961e-03,-1.0936395928e-03,4.6342733161e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9445691722e+00,-1.3785696971e-03,4.2482726128e-05,1.8057651043e-03,-1.0658735121e-03,4.5575597417e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9462969738e+00,-1.3308630268e-03,5.0893972242e-05,1.7452377345e-03,-1.0381567168e-03,4.4815408074e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9480247753e+00,-1.2824364210e-03,5.8965624696e-05,1.6834722501e-03,-1.0104817298e-03,4.4062738166e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9497525768e+00,-1.2333086373e-03,6.6697000581e-05,1.6205189905e-03,-9.8283956763e-04,4.3318057802e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9514803782e+00,-1.1834978267e-03,7.4090160573e-05,1.5564290854e-03,-9.5521975577e-04,4.2581728122e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9532081797e+00,-1.1330213556e-03,8.1149919309e-05,1.4912538366e-03,-9.2761030836e-04,4.1853995205e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9549359811e+00,-1.0818957991e-03,8.7883786154e-05,1.4250648597e-03,-8.9999769190e-04,4.1134984047e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9566637825e+00,-1.0301370749e-03,9.4301851926e-05,1.3580564652e-03,-8.7236679187e-04,4.0424692798e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9583915839e+00,-9.7776068682e-04,1.0041663826e-04,1.2902416521e-03,-8.4470089571e-04,3.9726104189e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9601193852e+00,-9.2478205159e-04,1.0624292142e-04,1.2216406389e-03,-8.1698170620e-04,3.9037950040e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9618471866e+00,-8.7121688146e-04,1.1179753653e-04,1.1522811684e-03,-7.8918939091e-04,3.8357246042e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9635749879e+00,-8.1708160135e-04,1.1709917159e-04,1.0821983581e-03,-7.6130267203e-04,3.7682208226e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9653027893e+00,-7.6239377808e-04,1.2216815765e-04,1.0114341494e-03,-7.3329895889e-04,3.7011796911e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9670305907e+00,-7.0717254668e-04,1.2702625656e-04,9.4003645498e-04,-7.0515451389e-04,3.6345388994e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9687583921e+00,-6.5143902829e-04,1.3169644732e-04,8.6805806778e-04,-6.7684466278e-04,3.5682544052e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9704861935e+00,-5.9521682322e-04,1.3620270980e-04,7.9555523868e-04,-6.4834402950e-04,3.5022837912e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9722139948e+00,-5.3853685663e-04,1.4056980326e-04,7.2250211213e-04,-6.1962676331e-04,3.4365745056e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9739417962e+00,-4.8142139293e-04,1.4482303686e-04,6.4879637871e-04,-5.9066697428e-04,3.3710557316e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9756695975e+00,-4.2389279330e-04,1.4898803001e-04,5.7470068884e-04,-5.6143938747e-04,3.3056330606e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9773973988e+00,-3.6597871380e-04,1.5309046253e-04,5.0034375919e-04,-5.3192029788e-04,3.2401854231e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9791252001e+00,-3.0771131447e-04,1.5715581788e-04,4.2582561945e-04,-5.0209149571e-04,3.1745638923e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9808530013e+00,-2.4912729086e-04,1.6120912477e-04,3.5125721357e-04,-4.7195654628e-04,3.1085920848e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9825808025e+00,-1.9026826860e-04,1.6527470057e-04,2.7671745642e-04,-4.4158753917e-04,3.0420679767e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9843086038e+00,-1.3118069548e-04,1.6937588413e-04,2.0227604633e-04,-4.1045400871e-04,2.9747669352e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9860364050e+00,-7.1915134013e-05,1.7353481468e-04,1.2799522123e-04,-3.7871243903e-04,2.9064451125e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9877642063e+00,-1.2525356236e-05,1.7777248331e-04,5.3930766543e-05,-3.4653552917e-04,2.8368400057e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9894920075e+00,4.6932863609e-05,1.8210933306e-04,-1.9866200271e-05,-3.1427812513e-04,2.7657134138e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9912198088e+00,1.0640412417e-04,1.8656659908e-04,-9.3348717800e-05,-2.8187467455e-04,2.6929424315e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9929476101e+00,1.6584120046e-04,1.9116638245e-04,-1.6647352966e-04,-2.4865280186e-04,2.6187048248e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9946754113e+00,2.2526890713e-04,1.9592480274e-04,-2.3920308754e-04,-2.1487444349e-04,2.5430800263e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9964032126e+00,2.8423157277e-04,2.0098630989e-04,-3.1152131533e-04,-1.8063819260e-04,2.4605597493e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9981310139e+00,3.4287843778e-04,2.0635792590e-04,-3.8337785501e-04,-1.4584569630e-04,2.3718018868e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.9998588151e+00,4.0129003091e-04,2.1151583229e-04,-4.5467297897e-04,-1.1049172049e-04,2.2814095930e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0015866164e+00,4.5936198380e-04,2.1647033038e-04,-5.2533266224e-04,-7.4603137614e-05,2.1913310794e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0033144176e+00,5.1701819344e-04,2.2147950753e-04,-5.9530187950e-04,-3.8182415454e-05,2.0997673517e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0050422189e+00,5.7421440107e-04,2.2670409614e-04,-6.6454052651e-04,-1.2368243066e-06,2.0034856746e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0067700202e+00,6.3104187271e-04,2.3211150789e-04,-7.3294248668e-04,3.6227924352e-05,1.9011761303e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0084978216e+00,6.8743071103e-04,2.3769195672e-04,-8.0043515245e-04,7.4206083578e-05,1.7936448126e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0102256230e+00,7.4331486374e-04,2.4344087845e-04,-8.6705052200e-04,1.1268839687e-04,1.6813481671e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0119534245e+00,7.9863279586e-04,2.4935432145e-04,-9.3280516084e-04,1.5166156728e-04,1.5645939479e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0136812260e+00,8.5332763363e-04,2.5542739470e-04,-9.9770372024e-04,1.9110873594e-04,1.4436178965e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0154090275e+00,9.0734708125e-04,2.6165370722e-04,-1.0617414305e-03,2.3101025662e-04,1.3186182536e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0171368290e+00,9.6064325039e-04,2.6802520355e-04,-1.1249060405e-03,2.7134446654e-04,1.1897739748e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0188646305e+00,1.0131724689e-03,2.7453218181e-04,-1.1871794392e-03,3.1208832030e-04,1.0572557181e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0205924320e+00,1.0648950982e-03,2.8116340357e-04,-1.2485390721e-03,3.5321783407e-04,9.2123302632e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0223202334e+00,1.1157753698e-03,2.8790625147e-04,-1.3089592001e-03,3.9470832942e-04,7.8187881692e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0240480348e+00,1.1657812404e-03,2.9474691025e-04,-1.3684120234e-03,4.3653448964e-04,6.3937192895e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0257758361e+00,1.2148842613e-03,3.0167055691e-04,-1.4268686762e-03,4.7867025428e-04,4.9389781010e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0275036374e+00,1.2630594557e-03,3.0866155215e-04,-1.4843000980e-03,5.2108858451e-04,3.4564760168e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0292314387e+00,1.3102851984e-03,3.1570362887e-04,-1.5406777865e-03,5.6376113535e-04,1.9481585050e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0309592400e+00,1.3565430907e-03,3.2278007492e-04,-1.5959744362e-03,6.0665787114e-04,4.1597174189e-06,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0326870413e+00,1.4018178281e-03,3.2987390765e-04,-1.6501644705e-03,6.4974666011e-04,-1.1381770727e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0344148426e+00,1.4460970578e-03,3.3696803750e-04,-1.7032244737e-03,6.9299288188e-04,-2.7124610008e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0361426440e+00,1.4893712231e-03,3.4404541750e-04,-1.7551335300e-03,7.3635907875e-04,-4.3051713039e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0378704455e+00,1.5316333958e-03,3.5108917512e-04,-1.8058734764e-03,7.7980467657e-04,-5.9147474448e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0395982469e+00,1.5728790953e-03,3.5808272324e-04,-1.8554290762e-03,8.2328579724e-04,-7.5397955173e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0413260484e+00,1.6131060972e-03,3.6500984723e-04,-1.9037881203e-03,8.6675517859e-04,-9.1790928264e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0430538499e+00,1.6523142293e-03,3.7185476566e-04,-1.9509414620e-03,9.1016221133e-04,-1.0831577902e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0447816514e+00,1.6905051582e-03,3.7860216366e-04,-1.9968829946e-03,9.5345309559e-04,-1.2496326701e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0465094529e+00,1.7276821655e-03,3.8523719843e-04,-2.0416095762e-03,9.9657111127e-04,-1.4172516895e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0482372545e+00,1.7638499148e-03,3.9174547836e-04,-2.0851209120e-03,1.0394569948e-03,-1.5859382878e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0499650560e+00,1.7990142069e-03,3.9811301769e-04,-2.1274193998e-03,1.0820494149e-03,-1.7556164390e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0516928576e+00,1.8330751132e-03,4.0432617020e-04,-2.1685099463e-03,1.1242856460e-03,-1.9262051652e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0534206592e+00,1.8660508773e-03,4.1037154587e-04,-2.2083997635e-03,1.1661023437e-03,-2.0976129695e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0551484609e+00,1.8980096815e-03,4.1623591457e-04,-2.2470981472e-03,1.2074359980e-03,-2.2697324147e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0568762626e+00,1.9290087021e-03,4.2190610149e-04,-2.2846162486e-03,1.2482232217e-03,-2.4424350623e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0586040643e+00,1.9590950514e-03,4.2736887767e-04,-2.3209668414e-03,1.2884010888e-03,-2.6155669387e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0603318661e+00,1.9883068264e-03,4.3261084795e-04,-2.3561640886e-03,1.3279075906e-03,-2.7889446792e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0620596679e+00,2.0166741572e-03,4.3761833673e-04,-2.3902233144e-03,1.3666821938e-03,-2.9623524754e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0637874697e+00,2.0442201966e-03,4.4237726858e-04,-2.4231607821e-03,1.4046664457e-03,-3.1355399342e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0655152714e+00,2.0709620317e-03,4.4687303647e-04,-2.4549934800e-03,1.4418045629e-03,-3.3082209395e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0672430730e+00,2.0969115275e-03,4.5109034298e-04,-2.4857389165e-03,1.4780439434e-03,-3.4800735969e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0689708746e+00,2.1220760922e-03,4.5515249478e-04,-2.5154651447e-03,1.5133355595e-03,-3.6507413297e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0706986761e+00,2.1464593559e-03,4.5911216506e-04,-2.5442101718e-03,1.5476342059e-03,-3.8198351902e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0724264775e+00,2.1700617601e-03,4.6293147637e-04,-2.5719604052e-03,1.5808985949e-03,-3.9869374317e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0741542788e+00,2.1928810641e-03,4.6657707263e-04,-2.5987090409e-03,1.6130913031e-03,-4.1516063569e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0758820801e+00,2.2149127757e-03,4.7001918528e-04,-2.6244551933e-03,1.6441785903e-03,-4.3133824201e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0776098814e+00,2.2361505157e-03,4.7323097342e-04,-2.6492029744e-03,1.6741301126e-03,-4.4717954862e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0793376827e+00,2.2565863234e-03,4.7618807330e-04,-2.6729605684e-03,1.7029185604e-03,-4.6263730599e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0810654842e+00,2.2762109149e-03,4.7886830387e-04,-2.6957393368e-03,1.7305192527e-03,-4.7766491934e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0827932858e+00,2.2950139013e-03,4.8125148624e-04,-2.7175529771e-03,1.7569097160e-03,-4.9221736266e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.0845210874e+00,2.3129839735e-03,4.8331934637e-04,-2.7384167475e-03,1.7820692757e-03,-5.0625205019e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
